Price,Adj Close,Close,High,Low,Open,Volume
Ticker,7936.T,7936.T,7936.T,7936.T,7936.T,7936.T
Date,,,,,,
2013-01-04,299.2629089355469,344.5,350.75,339.0,339.25,2917600
2013-01-07,291.6619567871094,335.75,353.75,335.25,349.25,2525600
2013-01-08,289.49029541015625,333.25,346.75,330.75,345.5,1923200
2013-01-09,296.6568298339844,341.5,343.5,326.5,328.5,1976400
2013-01-10,297.5256042480469,342.5,343.25,336.0,341.5,1770400
2013-01-11,303.1719970703125,349.0,350.75,341.5,350.0,2311200
2013-01-15,289.7073669433594,333.5,352.75,328.25,352.5,6285200
2013-01-16,281.2376403808594,323.75,332.0,321.75,330.0,6478800
2013-01-17,279.50030517578125,321.75,327.0,315.5,327.0,3540400
2013-01-18,283.84368896484375,326.75,331.75,324.0,331.75,3548000
2013-01-21,276.8941650390625,318.75,325.25,317.5,324.75,2440000
2013-01-22,276.2427062988281,318.0,321.0,313.5,318.75,2448400
2013-01-23,280.8033142089844,323.25,328.25,313.75,314.0,3325600
2013-01-24,278.631591796875,320.75,323.0,315.0,319.5,2918000
2013-01-25,279.28314208984375,321.5,330.0,316.75,327.5,3673600
2013-01-28,280.5861511230469,323.0,328.75,322.5,328.75,1680800
2013-01-29,280.15179443359375,322.5,325.75,320.0,322.0,1314000
2013-01-30,282.75787353515625,325.5,326.25,321.5,324.75,1827600
2013-01-31,282.54071044921875,325.25,326.5,320.0,325.5,1823200
2013-02-01,278.8487548828125,321.0,324.5,318.25,324.5,2067200
2013-02-04,281.45477294921875,324.0,325.0,319.0,320.75,1695200
2013-02-05,281.2376403808594,323.75,326.5,319.25,320.75,1888400
2013-02-06,281.2376403808594,323.75,326.0,312.5,325.25,4832800
2013-02-07,274.7225036621094,316.25,323.5,313.75,323.5,4146800
2013-02-08,273.41949462890625,314.75,319.5,313.25,318.0,2833600
2013-02-12,276.8941650390625,318.75,325.0,316.5,319.25,2464800
2013-02-13,275.3740539550781,317.0,323.25,315.75,319.0,1843200
2013-02-14,283.1922302246094,326.0,327.75,316.5,321.25,3201200
2013-02-15,296.6568298339844,341.5,350.75,329.25,329.75,8138400
2013-02-18,291.6619567871094,335.75,348.75,334.75,340.0,3560800
2013-02-19,305.77801513671875,352.0,362.75,338.75,339.5,4653200
2013-02-20,315.11651611328125,362.75,366.0,352.0,352.0,3686000
2013-02-21,305.77801513671875,352.0,365.0,349.25,363.0,3165200
2013-02-22,304.6922302246094,350.75,353.25,344.25,346.25,2186400
2013-02-25,312.51043701171875,359.75,373.0,355.0,356.75,3023200
2013-02-26,311.2074890136719,358.25,365.5,353.0,353.75,2784400
2013-02-27,310.3387756347656,357.25,362.25,353.0,353.5,2787200
2013-02-28,316.2023010253906,364.0,367.0,358.0,362.0,2772000
2013-03-01,312.51043701171875,359.75,363.75,353.25,358.25,2220800
2013-03-04,320.7629699707031,369.25,374.75,360.5,362.5,2354400
2013-03-05,316.6366882324219,364.5,373.75,362.75,372.5,1334000
2013-03-06,319.24273681640625,367.5,369.25,363.75,369.0,1824400
2013-03-07,319.02557373046875,367.25,374.75,366.25,369.75,2472400
2013-03-08,316.6366882324219,364.5,370.25,360.75,367.5,6339200
2013-03-11,332.4902648925781,382.75,392.25,365.5,367.5,6350400
2013-03-12,336.8336486816406,387.75,427.5,386.75,390.5,11038000
2013-03-13,330.5357360839844,380.5,399.5,375.0,380.75,6675600
2013-03-14,330.101318359375,380.0,394.0,377.0,381.25,3182800
2013-03-15,330.5357360839844,380.5,385.75,377.0,383.5,3810400
2013-03-18,320.54583740234375,369.0,380.5,361.5,370.5,5957600
2013-03-19,339.0054626464844,390.25,396.0,374.75,374.75,5734800
2013-03-21,335.9649963378906,386.75,395.0,384.75,386.0,4292000
2013-03-22,329.6670227050781,379.5,397.5,372.0,385.25,7617200
2013-03-25,333.1417541503906,383.5,399.25,382.0,394.75,1828000
2013-03-26,342.2629699707031,394.0,395.0,381.5,383.75,3060000
2013-03-27,338.1050109863281,386.25,403.5,384.5,398.75,2147600
2013-03-28,338.7615661621094,387.0,388.5,380.0,385.75,1325600
2013-03-29,344.8890686035156,394.0,395.0,384.0,384.25,1877600
2013-04-01,323.00531005859375,369.0,392.5,368.75,392.5,2143600
2013-04-02,322.5675964355469,368.5,375.0,362.0,374.5,1975600
2013-04-03,334.822509765625,382.5,384.25,362.5,366.0,2376000
2013-04-04,346.63970947265625,396.0,396.0,371.5,372.5,2829200
2013-04-05,361.9584655761719,413.5,422.0,403.5,408.25,4241600
2013-04-08,369.1800842285156,421.75,421.75,408.25,414.5,4288800
2013-04-09,369.39892578125,422.0,434.25,417.5,425.0,2933200
2013-04-10,392.3769226074219,448.25,448.25,422.25,423.0,5650800
2013-04-11,410.5404968261719,469.0,469.0,448.0,448.25,5700800
2013-04-12,395.6595764160156,452.0,462.25,447.75,462.0,3167200
2013-04-15,397.19134521484375,453.75,458.5,448.0,448.75,2060000
2013-04-16,397.847900390625,454.5,455.75,441.0,443.75,2532800
2013-04-17,400.69281005859375,457.75,460.75,451.0,457.5,3225600
2013-04-18,389.75079345703125,445.25,456.25,427.25,437.75,4448000
2013-04-19,378.3713073730469,432.25,448.25,415.5,447.25,8630800
2013-04-22,387.5624694824219,442.75,445.75,434.25,441.75,4564000
2013-04-23,383.6234436035156,438.25,444.75,418.75,422.75,5916800
2013-04-24,395.44073486328125,451.75,452.5,439.5,447.5,4979200
2013-04-25,392.5957946777344,448.5,454.75,445.5,453.0,1915200
2013-04-26,384.498779296875,439.25,454.25,438.5,450.75,2704000
2013-04-30,384.498779296875,439.25,446.0,427.75,439.5,5227200
2013-05-01,399.1609802246094,456.0,459.75,440.0,440.75,3237600
2013-05-02,381.4350280761719,435.75,451.25,431.5,446.25,3185600
2013-05-07,398.0667419433594,454.75,459.5,440.75,454.75,3938800
2013-05-08,391.93927001953125,447.75,454.25,443.75,450.0,2917200
2013-05-09,352.9861145019531,403.25,431.25,399.25,431.25,14019200
2013-05-10,358.45703125,409.5,423.5,407.25,418.5,7019600
2013-05-13,366.11639404296875,418.25,421.0,409.0,414.75,5560000
2013-05-14,375.964111328125,429.5,435.0,420.25,423.75,5079600
2013-05-15,388.8755187988281,444.25,449.5,436.25,436.25,5062400
2013-05-16,386.90594482421875,442.0,448.75,433.0,447.5,3891600
2013-05-17,383.185791015625,437.75,449.75,436.25,448.25,4824000
2013-05-20,375.7452087402344,429.25,442.25,427.0,441.25,4282800
2013-05-21,370.055419921875,422.75,432.5,419.25,423.5,3499600
2013-05-22,363.271484375,415.0,421.5,412.75,418.75,5413600
2013-05-23,327.81964111328125,374.5,421.0,372.5,421.0,11792400
2013-05-24,327.1631774902344,373.75,388.5,363.0,380.25,5873200
2013-05-27,349.4846496582031,399.25,412.5,370.5,375.5,10126000
2013-05-28,346.4208679199219,395.75,402.0,389.25,393.0,3551200
2013-05-29,351.2353820800781,401.25,410.25,398.5,403.5,3978400
2013-05-30,349.7034606933594,399.5,411.0,394.75,410.5,6954400
2013-05-31,344.45135498046875,393.5,405.5,381.5,396.25,6831200
2013-06-03,324.537109375,370.75,388.75,366.75,384.5,6012000
2013-06-04,337.6673889160156,385.75,386.5,363.5,364.25,5254400
2013-06-05,313.3763732910156,358.0,394.0,357.0,392.0,5474400
2013-06-06,306.8111572265625,350.5,361.75,347.0,352.75,3775200
2013-06-07,299.8083801269531,342.5,348.0,330.5,338.75,4479600
2013-06-10,323.2241516113281,369.25,369.5,353.25,357.5,2764400
2013-06-11,315.564697265625,360.5,371.25,360.5,370.0,3759200
2013-06-12,313.3763732910156,358.0,359.25,345.75,353.0,2598800
2013-06-13,303.9663391113281,347.25,357.5,339.0,347.5,3007600
2013-06-14,307.2488708496094,351.0,367.0,349.25,364.5,4736800
